memberID,house,name,id,startDate,endDate,additionalInfo,additionalInfoLink
1202,1.0,Assistant Whip (HM Treasury),351,1993-05-27T00:00:00,1994-07-20T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1206,1.0,Assistant Whip (HM Treasury),351,1996-12-12T00:00:00,1997-05-02T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1208,1.0,Lord Commissioner (HM Treasury) (Whip),350,1996-07-23T00:00:00,1997-05-02T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1208,1.0,Assistant Whip (HM Treasury),351,1995-07-07T00:00:00,1996-07-23T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1211,1.0,"Minister of State (Foreign, Commonwealth and Development Office) (Minister for Development and Africa)",1289,2022-10-25T00:00:00,,"Foreign, Commonwealth and Development Office",https://www.gov.uk/government/organisations/foreign-commonwealth-development-office
1211,1.0,Parliamentary Secretary to the Treasury and Chief Whip,529,2012-09-04T00:00:00,2012-10-19T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1211,1.0,Secretary of State for International Development,716,2010-05-12T00:00:00,2012-09-06T00:00:00,Department for International Development,http://www.dfid.gov.uk
1211,1.0,Parliamentary Under-Secretary (Department of Social Security),451,1995-07-06T00:00:00,1997-05-01T00:00:00,Department of Social Security,
1211,1.0,Lord Commissioner (HM Treasury) (Whip),350,1994-07-20T00:00:00,1995-07-06T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1211,1.0,Assistant Whip (HM Treasury),351,1992-01-11T00:00:00,1994-07-20T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1216,1.0,Parliamentary Under-Secretary (Scottish Office),360,1995-07-06T00:00:00,1997-05-02T00:00:00,Scottish Office,
1217,1.0,Parliamentary Under-Secretary (Department of Social Security),451,1994-07-20T00:00:00,1997-05-02T00:00:00,Department of Social Security,
1220,1.0,Minister of State (Department of Energy and Climate Change),951,2010-05-13T00:00:00,2012-09-06T00:00:00,Department of Energy and Climate Change,https://www.gov.uk/government/organisations/department-of-energy-climate-change
1226,1.0,Minister of State (Home Office),401,1990-07-23T00:00:00,1992-04-14T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
1226,1.0,Minister of State (Department of Education and Science),377,1986-09-10T00:00:00,1990-07-24T00:00:00,Department of Education and Science,
1226,1.0,Parliamentary Under-Secretary (Department of Environment),409,1985-09-02T00:00:00,1986-09-10T00:00:00,Department for the Environment,
1228,1.0,"Parliamentary Under-Secretary (Ministry of Agriculture, Fisheries and Food)",442,1986-09-10T00:00:00,1989-07-24T00:00:00,"Ministry of Agriculture, Fisheries and Food",
1228,1.0,Lord Commissioner (HM Treasury) (Whip),350,1983-01-14T00:00:00,1986-09-10T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1228,1.0,Assistant Whip (HM Treasury),351,1981-01-09T00:00:00,1983-01-14T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1229,1.0,Minister of State (Department of Social Security),450,1988-07-25T00:00:00,1994-07-20T00:00:00,Department of Social Security,
1229,1.0,Minister of State (Department of Health and Social Security) (Social Security),309,1987-06-13T00:00:00,1988-07-25T00:00:00,Department of Health and Social Security,
1229,1.0,Parliamentary Under-Secretary (Northern Ireland Office),420,1981-09-15T00:00:00,1986-09-11T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
1229,,Parliamentary Under-Secretary (Department of Employment),415,1974-01-08T00:00:00,1974-04-04T00:00:00,Department of Employment,
1230,1.0,Minister of State (Industry & Information Technology),133,1984-09-11T00:00:00,1987-06-12T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
1230,1.0,Minister of State (Ministry of Defence) (Procurement),246,1983-01-06T00:00:00,1984-09-10T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
1230,1.0,Parliamentary Under-Secretary (Ministry of Defence) (Procurement),573,1981-05-29T00:00:00,1983-01-05T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
1230,1.0,Parliamentary Under-Secretary (Ministry of Defence) (Air),548,1979-05-06T00:00:00,1981-05-29T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
1231,1.0,Parliamentary Under-Secretary (Department of Industry),412,1979-05-06T00:00:00,1981-09-15T00:00:00,Department of Industry,
1232,1.0,Minister of State (Welsh Office),383,1987-06-15T00:00:00,1994-11-28T00:00:00,Welsh Office,
1232,1.0,Parliamentary Under-Secretary (Welsh Office),382,1979-05-07T00:00:00,1987-06-13T00:00:00,Welsh Office,
1234,1.0,Parliamentary Under-Secretary (Ministry of Defence) (Royal Navy),604,1979-05-06T00:00:00,1981-05-18T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
1234,1.0,Parliamentary Under-Secretary (Department of Environment),409,1972-04-07T00:00:00,1974-03-04T00:00:00,Department for the Environment,
1234,1.0,Lord Commissioner (HM Treasury) (Whip),350,1971-11-08T00:00:00,1972-04-07T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1234,1.0,Assistant Whip (HM Treasury),351,1970-06-29T00:00:00,1971-11-08T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1238,1.0,Parliamentary Under-Secretary (Scottish Office),360,1992-04-14T00:00:00,1995-07-06T00:00:00,Scottish Office,
1238,1.0,Parliamentary Under-Secretary (Department of Environment) (Sport),620,1979-05-07T00:00:00,1981-09-30T00:00:00,Department for the Environment,
1238,1.0,Parliamentary Under-Secretary (Scottish Office),360,1971-07-28T00:00:00,1974-03-04T00:00:00,Scottish Office,
1238,1.0,Lord Commissioner (HM Treasury) (Whip),350,1970-06-24T00:00:00,1971-07-28T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1239,1.0,Parliamentary Under-Secretary (Scottish Office),360,1990-11-28T00:00:00,1995-02-08T00:00:00,Scottish Office,
1239,1.0,Parliamentary Under-Secretary (Scottish Office),360,1981-09-15T00:00:00,1986-09-10T00:00:00,Scottish Office,
1243,1.0,Minister of State (Department of Education and Science),377,1976-09-10T00:00:00,1979-05-04T00:00:00,Department of Education and Science,
1243,1.0,Parliamentary Under-Secretary (Department of Energy),429,1976-04-14T00:00:00,1976-09-10T00:00:00,Department of Energy,
1243,1.0,Parliamentary Under-Secretary (Department of Environment),409,1974-03-08T00:00:00,1976-04-14T00:00:00,Department for the Environment,
1245,1.0,Parliamentary Under-Secretary (Northern Ireland Office),420,1994-01-06T00:00:00,1994-10-20T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
1250,1.0,Parliamentary Secretary to the Treasury (Chief Whip),523,1990-11-28T00:00:00,1995-07-04T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1250,1.0,Paymaster General (HM Treasury),396,1990-07-14T00:00:00,1990-11-28T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1250,1.0,Economic Secretary (HM Treasury),346,1989-07-24T00:00:00,1990-07-23T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1250,1.0,"Parliamentary Under-Secretary (Ministry of Agriculture, Fisheries and Food)",442,1988-07-25T00:00:00,1989-07-24T00:00:00,"Ministry of Agriculture, Fisheries and Food",
1250,1.0,Assistant Whip (HM Treasury),351,1986-10-16T00:00:00,1988-07-24T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1254,1.0,Minister of State (Department of Trade and Industry),413,1986-10-09T00:00:00,1987-06-13T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
1254,1.0,Minister of State (Home Office),401,1984-09-11T00:00:00,1986-09-10T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
1254,1.0,Parliamentary Under-Secretary (Department of Energy),429,1983-06-13T00:00:00,1984-09-11T00:00:00,Department of Energy,
1254,1.0,Parliamentary Under-Secretary (Department of Environment),409,1981-01-05T00:00:00,1983-06-13T00:00:00,Department for the Environment,
1254,1.0,Parliamentary Under-Secretary (Northern Ireland Office),420,1979-05-07T00:00:00,1981-01-05T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
1255,1.0,Minister of State (Consumer Affairs),110,1982-03-05T00:00:00,1983-06-13T00:00:00,Department of Trade,
1255,1.0,Minister of State (Department of Health and Social Security),357,1979-05-07T00:00:00,1982-03-04T00:00:00,Department of Health and Social Security,
1257,1.0,Parliamentary Under-Secretary (Ministry of Defence) (Procurement),573,1989-07-01T00:00:00,1990-07-23T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
1257,1.0,Parliamentary Under-Secretary (Ministry of Defence) (Armed Forces),553,1988-12-19T00:00:00,1989-07-01T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
1257,1.0,"Vice Chamberlain (HM Household) (Whip, House of Commons)",753,1988-07-26T00:00:00,1988-12-20T00:00:00,HM Household,
1257,1.0,Lord Commissioner (HM Treasury) (Whip),350,1986-02-10T00:00:00,1988-07-26T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1257,1.0,Assistant Whip (HM Treasury),351,1983-06-15T00:00:00,1986-02-09T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1259,1.0,Minister of State (Department for Transport),1126,1994-07-20T00:00:00,1997-05-02T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
1260,1.0,Parliamentary Under-Secretary (Department of Environment) (Sport),620,1985-09-07T00:00:00,1987-06-13T00:00:00,Department for the Environment,
1267,1.0,Parliamentary Under-Secretary (Ministry of Defence) (Army),554,1974-01-08T00:00:00,1974-03-04T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
1267,1.0,Parliamentary Under-Secretary (Department of Employment),415,1970-11-12T00:00:00,1974-01-08T00:00:00,Department of Employment,
1267,1.0,Parliamentary Under-Secretary (Department of Employment and Productivity),394,1970-06-24T00:00:00,1970-11-12T00:00:00,Department of Employment and Productivity,
1269,1.0,Minister of State (Northern Ireland Office),205,1993-06-25T00:00:00,1997-05-02T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
1270,1.0,Parliamentary Under-Secretary (Ministry of Defence) (Armed Forces),553,1981-09-15T00:00:00,1983-06-11T00:00:00,Ministry of Defence,https://www.gov.uk/government/organisations/ministry-of-defence
1270,1.0,"Parliamentary Under-Secretary (Ministry of Agriculture, Fisheries and Food)",442,1979-05-07T00:00:00,1981-09-29T00:00:00,"Ministry of Agriculture, Fisheries and Food",
1271,1.0,Minister of State (Department of Trade and Industry),413,1992-04-14T00:00:00,1995-07-05T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
1271,1.0,Parliamentary Under-Secretary (Northern Ireland Office),420,1985-09-03T00:00:00,1992-04-15T00:00:00,Northern Ireland Office,https://www.gov.uk/government/organisations/northern-ireland-office
1272,1.0,Minister of State (Department of Health),445,1994-07-20T00:00:00,1997-05-01T00:00:00,Department of Health,http://www.dh.gov.uk
1272,1.0,Assistant Whip (HM Treasury),351,1986-02-10T00:00:00,1987-06-15T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1274,1.0,Parliamentary Under-Secretary (Home Office),366,1995-11-29T00:00:00,1997-05-02T00:00:00,Home Office,https://www.gov.uk/government/organisations/home-office
1274,1.0,Parliamentary Under-Secretary (Department of Health),447,1992-04-14T00:00:00,1995-11-29T00:00:00,Department of Health,http://www.dh.gov.uk
1274,1.0,Lord Commissioner (HM Treasury) (Whip),350,1989-10-30T00:00:00,1992-04-14T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1274,1.0,Assistant Whip (HM Treasury),351,1988-07-26T00:00:00,1989-10-29T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1277,1.0,Minister of State (Department of Energy),427,1987-06-13T00:00:00,1990-07-25T00:00:00,Department of Energy,
1277,1.0,Minister of State (Department of Trade and Industry),413,1985-09-02T00:00:00,1986-06-13T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
1277,1.0,Minister of State (Department of Employment),414,1983-06-13T00:00:00,1985-09-02T00:00:00,Department of Employment,
1277,1.0,Parliamentary Under-Secretary (Department of Employment),415,1981-01-05T00:00:00,1983-06-13T00:00:00,Department of Employment,
1277,1.0,Lord Commissioner (HM Treasury) (Whip),350,1979-05-07T00:00:00,1981-01-05T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1278,,Lord Privy Seal and Leader of the House of Lords,103,1992-04-10T00:00:00,1994-07-19T00:00:00,Office of the Leader of the House of Lords,http://www.cabinetoffice.gov.uk/content/office-leader-house-lords
1278,1.0,Secretary of State for Energy,702,1989-07-24T00:00:00,1992-04-09T00:00:00,Department of Energy,
1278,1.0,Lord President of the Council and Leader of the House of Commons,96,1988-01-10T00:00:00,1989-07-23T00:00:00,No Department,
1278,1.0,Lord Privy Seal and Leader of the House of Commons,102,1987-06-13T00:00:00,1988-01-09T00:00:00,No Department,
1278,1.0,Parliamentary Secretary to the Treasury (Chief Whip),523,1983-06-11T00:00:00,1987-06-12T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1278,1.0,Minister of State (HM Treasury),400,1982-04-06T00:00:00,1983-06-13T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1278,1.0,Parliamentary Under-Secretary (Department of Industry),412,1981-09-15T00:00:00,1982-04-06T00:00:00,Department of Industry,
1278,1.0,Lord Commissioner (HM Treasury) (Whip),350,1981-01-09T00:00:00,1981-09-15T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1278,1.0,Assistant Whip (HM Treasury),351,1979-05-16T00:00:00,1981-01-09T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1283,1.0,Parliamentary Under-Secretary (Trade and Industry) (Aerospace),547,1971-05-01T00:00:00,1972-04-07T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
1283,1.0,Parliamentary Secretary (Ministry of Aviation),361,1970-10-15T00:00:00,1971-05-01T00:00:00,Ministry of Aviation,
1283,1.0,Parliamentary Secretary (Ministry of Technology),397,1970-06-23T00:00:00,1970-10-15T00:00:00,Ministry of Technology,
1283,1.0,Parliamentary Secretary (Board of Trade),353,1962-01-01T00:00:00,1964-01-01T00:00:00,Board of Trade,
1287,1.0,Parliamentary Under-Secretary (Air Ministry),368,1962-01-01T00:00:00,1964-01-01T00:00:00,Air Ministry,
1294,1.0,Parliamentary Under-Secretary (Department of Education and Science),402,1981-09-15T00:00:00,1983-06-13T00:00:00,Department of Education and Science,
1295,1.0,Parliamentary Under-Secretary (Department of Environment) (Sport),620,1981-09-15T00:00:00,1985-09-02T00:00:00,Department for the Environment,
1295,1.0,Parliamentary Under-Secretary (Department of Education and Science),402,1979-05-07T00:00:00,1981-09-15T00:00:00,Department of Education and Science,
1299,1.0,Assistant Whip (HM Treasury),351,1976-04-14T00:00:00,1978-10-31T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1304,1.0,Secretary of State for Trade,735,1989-07-24T00:00:00,1990-07-13T00:00:00,Department of Trade and Industry,http://www.dti.gov.uk
1304,1.0,Secretary of State for Environment,731,1986-05-21T00:00:00,1989-07-23T00:00:00,Department for the Environment,
1304,1.0,Secretary of State for Transport,739,1983-10-16T00:00:00,1986-05-21T00:00:00,Department for Transport,https://www.gov.uk/government/organisations/department-for-transport
1304,1.0,Financial Secretary (HM Treasury),348,1981-09-30T00:00:00,1983-10-16T00:00:00,HM Treasury,https://www.gov.uk/government/organisations/hm-treasury
1304,1.0,Minister of State (Foreign and Commonwealth Office),424,1979-05-06T00:00:00,1981-09-29T00:00:00,Foreign and Commonwealth Office,https://www.gov.uk/government/organisations/foreign-commonwealth-office
1304,1.0,Parliamentary Under-Secretary (Department of Industry),412,1970-10-15T00:00:00,1972-04-07T00:00:00,Department of Industry,
1304,1.0,Parliamentary Secretary (Ministry of Technology),397,1970-06-20T00:00:00,1970-10-15T00:00:00,Ministry of Technology,
