BillID,id,stageId,sessionId,description,abbreviation,house,stageSittings,sortOrder
423,2112.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2060, 'stageId': 7, 'billStageId': 2112, 'billId': 423, 'date': '2009-05-15T00:00:00'}]",2.0
424,2113.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2061, 'stageId': 6, 'billStageId': 2113, 'billId': 424, 'date': '2009-01-26T00:00:00'}]",1.0
424,2114.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2062, 'stageId': 7, 'billStageId': 2114, 'billId': 424, 'date': '2009-04-24T00:00:00'}]",2.0
424,2379.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2247, 'stageId': 8, 'billStageId': 2379, 'billId': 424, 'date': '2009-07-01T00:00:00'}]",3.0
424,2572.0,9.0,22.0,Report stage,RS,Commons,"[{'id': 2443, 'stageId': 9, 'billStageId': 2572, 'billId': 424, 'date': '2009-10-16T00:00:00'}]",4.0
424,2675.0,10.0,22.0,3rd reading,3R,Commons,"[{'id': 2532, 'stageId': 10, 'billStageId': 2675, 'billId': 424, 'date': '2009-10-16T00:00:00'}]",5.0
424,2678.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2531, 'stageId': 1, 'billStageId': 2678, 'billId': 424, 'date': '2009-10-19T00:00:00'}]",6.0
424,13296.0,2.0,22.0,2nd reading,2R,Lords,[],7.0
425,2115.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2063, 'stageId': 6, 'billStageId': 2115, 'billId': 425, 'date': '2009-01-26T00:00:00'}]",1.0
425,2116.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2064, 'stageId': 7, 'billStageId': 2116, 'billId': 425, 'date': '2009-05-08T00:00:00'}]",2.0
426,2117.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2065, 'stageId': 6, 'billStageId': 2117, 'billId': 426, 'date': '2009-01-26T00:00:00'}]",1.0
426,2118.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2066, 'stageId': 7, 'billStageId': 2118, 'billId': 426, 'date': '2009-05-15T00:00:00'}]",2.0
426,2438.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2361, 'stageId': 8, 'billStageId': 2438, 'billId': 426, 'date': '2009-06-10T00:00:00'}]",3.0
426,2491.0,9.0,22.0,Report stage,RS,Commons,"[{'id': 2363, 'stageId': 9, 'billStageId': 2491, 'billId': 426, 'date': '2009-06-26T00:00:00'}]",4.0
426,2500.0,10.0,22.0,3rd reading,3R,Commons,"[{'id': 2362, 'stageId': 10, 'billStageId': 2500, 'billId': 426, 'date': '2009-06-26T00:00:00'}]",5.0
426,2548.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2444, 'stageId': 1, 'billStageId': 2548, 'billId': 426, 'date': '2009-06-29T00:00:00'}]",6.0
426,2549.0,2.0,22.0,2nd reading,2R,Lords,"[{'id': 2445, 'stageId': 2, 'billStageId': 2549, 'billId': 426, 'date': '2009-07-10T00:00:00'}]",7.0
426,2611.0,24.0,22.0,Order of Commitment discharged,OOCD,Lords,"[{'id': 2534, 'stageId': 24, 'billStageId': 2611, 'billId': 426, 'date': '2009-10-19T00:00:00'}]",8.0
426,2680.0,5.0,22.0,3rd reading,3R,Lords,"[{'id': 2533, 'stageId': 5, 'billStageId': 2680, 'billId': 426, 'date': '2009-10-27T00:00:00'}]",9.0
426,2785.0,11.0,22.0,Royal Assent,RA,Unassigned,"[{'id': 2646, 'stageId': 11, 'billStageId': 2785, 'billId': 426, 'date': '2009-11-12T00:00:00'}]",10.0
427,2119.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2067, 'stageId': 6, 'billStageId': 2119, 'billId': 427, 'date': '2009-01-26T00:00:00'}]",1.0
427,2120.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2068, 'stageId': 7, 'billStageId': 2120, 'billId': 427, 'date': '2009-06-12T00:00:00'}, {'id': 2364, 'stageId': 7, 'billStageId': 2120, 'billId': 427, 'date': '2009-06-26T00:00:00'}]",2.0
427,2547.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2446, 'stageId': 8, 'billStageId': 2547, 'billId': 427, 'date': '2009-07-15T00:00:00'}]",3.0
427,2630.0,9.0,22.0,Report stage,RS,Commons,"[{'id': 2535, 'stageId': 9, 'billStageId': 2630, 'billId': 427, 'date': '2009-10-16T00:00:00'}]",4.0
428,2121.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2069, 'stageId': 6, 'billStageId': 2121, 'billId': 428, 'date': '2009-01-26T00:00:00'}]",1.0
428,13300.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
429,2123.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2070, 'stageId': 6, 'billStageId': 2123, 'billId': 429, 'date': '2009-01-26T00:00:00'}]",1.0
429,2124.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2071, 'stageId': 7, 'billStageId': 2124, 'billId': 429, 'date': '2009-06-26T00:00:00'}]",2.0
430,2125.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2072, 'stageId': 6, 'billStageId': 2125, 'billId': 430, 'date': '2009-01-26T00:00:00'}]",1.0
430,2126.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2073, 'stageId': 7, 'billStageId': 2126, 'billId': 430, 'date': '2009-07-03T00:00:00'}]",2.0
431,2127.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2074, 'stageId': 6, 'billStageId': 2127, 'billId': 431, 'date': '2009-01-26T00:00:00'}]",1.0
431,13303.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
432,2129.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2075, 'stageId': 6, 'billStageId': 2129, 'billId': 432, 'date': '2009-01-26T00:00:00'}]",1.0
432,13304.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
433,2131.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2076, 'stageId': 6, 'billStageId': 2131, 'billId': 433, 'date': '2009-01-26T00:00:00'}]",1.0
433,13305.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
434,2133.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2077, 'stageId': 6, 'billStageId': 2133, 'billId': 434, 'date': '2009-01-26T00:00:00'}]",1.0
434,13306.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
435,2135.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2078, 'stageId': 6, 'billStageId': 2135, 'billId': 435, 'date': '2009-01-26T00:00:00'}]",1.0
435,13307.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
436,2137.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2079, 'stageId': 6, 'billStageId': 2137, 'billId': 436, 'date': '2009-01-26T00:00:00'}]",1.0
436,13308.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
437,2139.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2080, 'stageId': 6, 'billStageId': 2139, 'billId': 437, 'date': '2009-01-26T00:00:00'}]",1.0
437,2140.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2081, 'stageId': 7, 'billStageId': 2140, 'billId': 437, 'date': '2009-06-12T00:00:00'}]",2.0
438,2141.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2082, 'stageId': 6, 'billStageId': 2141, 'billId': 438, 'date': '2009-01-26T00:00:00'}]",1.0
438,13310.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
439,2154.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2083, 'stageId': 6, 'billStageId': 2154, 'billId': 439, 'date': '2009-02-03T00:00:00'}]",1.0
439,13311.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
440,2156.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2084, 'stageId': 6, 'billStageId': 2156, 'billId': 440, 'date': '2009-02-03T00:00:00'}]",1.0
440,13312.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
441,2158.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2085, 'stageId': 6, 'billStageId': 2158, 'billId': 441, 'date': '2009-02-03T00:00:00'}]",1.0
441,13313.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
442,2161.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2086, 'stageId': 6, 'billStageId': 2161, 'billId': 442, 'date': '2009-02-04T00:00:00'}]",1.0
442,13314.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
443,2162.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2087, 'stageId': 1, 'billStageId': 2162, 'billId': 443, 'date': '2009-02-04T00:00:00'}]",1.0
443,13315.0,2.0,22.0,2nd reading,2R,Lords,[],2.0
444,2165.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2088, 'stageId': 6, 'billStageId': 2165, 'billId': 444, 'date': '2009-02-04T00:00:00'}]",1.0
444,2166.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2089, 'stageId': 7, 'billStageId': 2166, 'billId': 444, 'date': '2009-02-23T00:00:00'}]",2.0
444,2182.0,14.0,22.0,Programme motion,PM,Commons,"[{'id': 2090, 'stageId': 14, 'billStageId': 2182, 'billId': 444, 'date': '2009-02-23T00:00:00'}]",3.0
444,2183.0,15.0,22.0,Money resolution,MR,Commons,"[{'id': 2091, 'stageId': 15, 'billStageId': 2183, 'billId': 444, 'date': '2009-02-23T00:00:00'}]",4.0
444,2200.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2144, 'stageId': 8, 'billStageId': 2200, 'billId': 444, 'date': '2009-03-03T00:00:00'}, {'id': 2145, 'stageId': 8, 'billStageId': 2200, 'billId': 444, 'date': '2009-03-05T00:00:00'}, {'id': 2146, 'stageId': 8, 'billStageId': 2200, 'billId': 444, 'date': '2009-03-10T00:00:00'}, {'id': 2147, 'stageId': 8, 'billStageId': 2200, 'billId': 444, 'date': '2009-03-12T00:00:00'}, {'id': 2148, 'stageId': 8, 'billStageId': 2200, 'billId': 444, 'date': '2009-03-17T00:00:00'}, {'id': 2149, 'stageId': 8, 'billStageId': 2200, 'billId': 444, 'date': '2009-03-19T00:00:00'}, {'id': 2150, 'stageId': 8, 'billStageId': 2200, 'billId': 444, 'date': '2009-03-24T00:00:00'}, {'id': 2151, 'stageId': 8, 'billStageId': 2200, 'billId': 444, 'date': '2009-03-26T00:00:00'}]",5.0
444,2336.0,9.0,22.0,Report stage,RS,Commons,"[{'id': 2248, 'stageId': 9, 'billStageId': 2336, 'billId': 444, 'date': '2009-05-05T00:00:00'}]",6.0
444,2337.0,10.0,22.0,3rd reading,3R,Commons,"[{'id': 2249, 'stageId': 10, 'billStageId': 2337, 'billId': 444, 'date': '2009-05-05T00:00:00'}]",7.0
444,2398.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2251, 'stageId': 1, 'billStageId': 2398, 'billId': 444, 'date': '2009-05-06T00:00:00'}]",8.0
444,2401.0,2.0,22.0,2nd reading,2R,Lords,"[{'id': 2250, 'stageId': 2, 'billStageId': 2401, 'billId': 444, 'date': '2009-06-02T00:00:00'}]",9.0
444,2448.0,3.0,22.0,Committee stage,CS,Lords,"[{'id': 2365, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-06-16T00:00:00'}, {'id': 2366, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-06-24T00:00:00'}, {'id': 2448, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-06-29T00:00:00'}, {'id': 2449, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-07-02T00:00:00'}, {'id': 2447, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-07-16T00:00:00'}, {'id': 2536, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-10-12T00:00:00'}, {'id': 2537, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-10-14T00:00:00'}, {'id': 2538, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-10-15T00:00:00'}, {'id': 2539, 'stageId': 3, 'billStageId': 2448, 'billId': 444, 'date': '2009-10-19T00:00:00'}]",10.0
444,2666.0,4.0,22.0,Report stage,RS,Lords,"[{'id': 2541, 'stageId': 4, 'billStageId': 2666, 'billId': 444, 'date': '2009-11-02T00:00:00'}, {'id': 2542, 'stageId': 4, 'billStageId': 2666, 'billId': 444, 'date': '2009-11-04T00:00:00'}]",11.0
444,2693.0,5.0,22.0,3rd reading,3R,Lords,"[{'id': 2540, 'stageId': 5, 'billStageId': 2693, 'billId': 444, 'date': '2009-11-10T00:00:00'}]",12.0
444,2776.0,14.0,22.0,Programme motion,PM,Commons,"[{'id': 2647, 'stageId': 14, 'billStageId': 2776, 'billId': 444, 'date': '2009-11-11T00:00:00'}]",13.0
444,2777.0,12.0,22.0,Consideration of Lords amendments,COLA,Commons,"[{'id': 2648, 'stageId': 12, 'billStageId': 2777, 'billId': 444, 'date': '2009-11-12T00:00:00'}]",14.0
444,2791.0,11.0,22.0,Royal Assent,RA,Unassigned,"[{'id': 2649, 'stageId': 11, 'billStageId': 2791, 'billId': 444, 'date': '2009-11-12T00:00:00'}]",15.0
445,2175.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2092, 'stageId': 6, 'billStageId': 2175, 'billId': 445, 'date': '2009-02-10T00:00:00'}]",1.0
445,13317.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
446,2177.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2093, 'stageId': 6, 'billStageId': 2177, 'billId': 446, 'date': '2009-02-11T00:00:00'}]",1.0
446,13318.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
447,2198.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2156, 'stageId': 6, 'billStageId': 2198, 'billId': 447, 'date': '2009-02-23T00:00:00'}]",1.0
447,2259.0,29.0,22.0,Allocation of time motion,AOTM,Commons,"[{'id': 2157, 'stageId': 29, 'billStageId': 2259, 'billId': 447, 'date': '2009-03-04T00:00:00'}]",2.0
447,2260.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2158, 'stageId': 7, 'billStageId': 2260, 'billId': 447, 'date': '2009-03-04T00:00:00'}]",3.0
447,2261.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2159, 'stageId': 8, 'billStageId': 2261, 'billId': 447, 'date': '2009-03-04T00:00:00'}]",4.0
447,2262.0,9.0,22.0,Report stage,RS,Commons,"[{'id': 2160, 'stageId': 9, 'billStageId': 2262, 'billId': 447, 'date': '2009-03-04T00:00:00'}]",5.0
447,2264.0,10.0,22.0,3rd reading,3R,Commons,"[{'id': 2161, 'stageId': 10, 'billStageId': 2264, 'billId': 447, 'date': '2009-03-04T00:00:00'}]",6.0
447,2265.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2162, 'stageId': 1, 'billStageId': 2265, 'billId': 447, 'date': '2009-03-04T00:00:00'}]",7.0
447,2211.0,2.0,22.0,2nd reading,2R,Lords,"[{'id': 2152, 'stageId': 2, 'billStageId': 2211, 'billId': 447, 'date': '2009-03-09T00:00:00'}]",8.0
447,2212.0,3.0,22.0,Committee stage,CS,Lords,"[{'id': 2153, 'stageId': 3, 'billStageId': 2212, 'billId': 447, 'date': '2009-03-11T00:00:00'}]",9.0
447,2213.0,4.0,22.0,Report stage,RS,Lords,"[{'id': 2154, 'stageId': 4, 'billStageId': 2213, 'billId': 447, 'date': '2009-03-11T00:00:00'}]",10.0
447,2214.0,5.0,22.0,3rd reading,3R,Lords,"[{'id': 2155, 'stageId': 5, 'billStageId': 2214, 'billId': 447, 'date': '2009-03-11T00:00:00'}]",11.0
447,2295.0,11.0,22.0,Royal Assent,RA,Unassigned,"[{'id': 2163, 'stageId': 11, 'billStageId': 2295, 'billId': 447, 'date': '2009-03-12T00:00:00'}]",12.0
448,2201.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2164, 'stageId': 6, 'billStageId': 2201, 'billId': 448, 'date': '2009-02-24T00:00:00'}]",1.0
448,13320.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
449,2219.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2165, 'stageId': 1, 'billStageId': 2219, 'billId': 449, 'date': '2009-02-25T00:00:00'}]",1.0
449,2224.0,2.0,22.0,2nd reading,2R,Lords,"[{'id': 2168, 'stageId': 2, 'billStageId': 2224, 'billId': 449, 'date': '2009-03-10T00:00:00'}]",2.0
449,2238.0,3.0,22.0,Committee stage,CS,Lords,"[{'id': 2166, 'stageId': 3, 'billStageId': 2238, 'billId': 449, 'date': '2009-03-24T00:00:00'}, {'id': 2167, 'stageId': 3, 'billStageId': 2238, 'billId': 449, 'date': '2009-03-31T00:00:00'}, {'id': 2253, 'stageId': 3, 'billStageId': 2238, 'billId': 449, 'date': '2009-04-20T00:00:00'}, {'id': 2252, 'stageId': 3, 'billStageId': 2238, 'billId': 449, 'date': '2009-04-22T00:00:00'}, {'id': 2254, 'stageId': 3, 'billStageId': 2238, 'billId': 449, 'date': '2009-04-27T00:00:00'}]",3.0
449,2364.0,4.0,22.0,Report stage,RS,Lords,"[{'id': 2256, 'stageId': 4, 'billStageId': 2364, 'billId': 449, 'date': '2009-05-11T00:00:00'}]",4.0
449,2386.0,5.0,22.0,3rd reading,3R,Lords,"[{'id': 2255, 'stageId': 5, 'billStageId': 2386, 'billId': 449, 'date': '2009-05-20T00:00:00'}]",5.0
449,2452.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2367, 'stageId': 6, 'billStageId': 2452, 'billId': 449, 'date': '2009-05-21T00:00:00'}]",6.0
449,13321.0,7.0,22.0,2nd reading,2R,Commons,[],7.0
450,2220.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2169, 'stageId': 6, 'billStageId': 2220, 'billId': 450, 'date': '2009-02-25T00:00:00'}]",1.0
450,2221.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2170, 'stageId': 7, 'billStageId': 2221, 'billId': 450, 'date': '2009-05-15T00:00:00'}]",2.0
450,2503.0,15.0,22.0,Money resolution,MR,Commons,"[{'id': 2369, 'stageId': 15, 'billStageId': 2503, 'billId': 450, 'date': '2009-06-15T00:00:00'}]",3.0
450,2514.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2450, 'stageId': 8, 'billStageId': 2514, 'billId': 450, 'date': '2009-06-17T00:00:00'}]",4.0
450,2439.0,9.0,22.0,Report stage,RS,Commons,"[{'id': 2368, 'stageId': 9, 'billStageId': 2439, 'billId': 450, 'date': '2009-06-26T00:00:00'}]",5.0
450,2546.0,10.0,22.0,3rd reading,3R,Commons,"[{'id': 2451, 'stageId': 10, 'billStageId': 2546, 'billId': 450, 'date': '2009-06-26T00:00:00'}]",6.0
450,2550.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2452, 'stageId': 1, 'billStageId': 2550, 'billId': 450, 'date': '2009-06-29T00:00:00'}]",7.0
450,2551.0,2.0,22.0,2nd reading,2R,Lords,"[{'id': 2453, 'stageId': 2, 'billStageId': 2551, 'billId': 450, 'date': '2009-07-10T00:00:00'}]",8.0
450,2612.0,24.0,22.0,Order of Commitment discharged,OOCD,Lords,"[{'id': 2544, 'stageId': 24, 'billStageId': 2612, 'billId': 450, 'date': '2009-10-20T00:00:00'}]",9.0
450,2684.0,5.0,22.0,3rd reading,3R,Lords,"[{'id': 2543, 'stageId': 5, 'billStageId': 2684, 'billId': 450, 'date': '2009-10-29T00:00:00'}]",10.0
450,2786.0,11.0,22.0,Royal Assent,RA,Unassigned,"[{'id': 2650, 'stageId': 11, 'billStageId': 2786, 'billId': 450, 'date': '2009-11-12T00:00:00'}]",11.0
451,2222.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2171, 'stageId': 6, 'billStageId': 2222, 'billId': 451, 'date': '2009-02-25T00:00:00'}]",1.0
451,13323.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
452,2240.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2172, 'stageId': 6, 'billStageId': 2240, 'billId': 452, 'date': '2009-03-03T00:00:00'}]",1.0
452,13324.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
453,2244.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2173, 'stageId': 6, 'billStageId': 2244, 'billId': 453, 'date': '2009-03-04T00:00:00'}]",1.0
453,13325.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
454,2248.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2174, 'stageId': 6, 'billStageId': 2248, 'billId': 454, 'date': '2009-03-04T00:00:00'}]",1.0
454,2249.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2175, 'stageId': 7, 'billStageId': 2249, 'billId': 454, 'date': '2009-03-16T00:00:00'}]",2.0
454,2300.0,14.0,22.0,Programme motion,PM,Commons,"[{'id': 2176, 'stageId': 14, 'billStageId': 2300, 'billId': 454, 'date': '2009-03-16T00:00:00'}]",3.0
454,2301.0,15.0,22.0,Money resolution,MR,Commons,"[{'id': 2177, 'stageId': 15, 'billStageId': 2301, 'billId': 454, 'date': '2009-03-16T00:00:00'}]",4.0
454,2353.0,14.0,22.0,Programme motion,PM,Commons,"[{'id': 2261, 'stageId': 14, 'billStageId': 2353, 'billId': 454, 'date': '2009-04-21T00:00:00'}]",5.0
454,2354.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2262, 'stageId': 8, 'billStageId': 2354, 'billId': 454, 'date': '2009-04-21T00:00:00'}]",6.0
454,2361.0,9.0,22.0,Report stage,RS,Commons,"[{'id': 2257, 'stageId': 9, 'billStageId': 2361, 'billId': 454, 'date': '2009-04-21T00:00:00'}]",7.0
454,2362.0,10.0,22.0,3rd reading,3R,Commons,"[{'id': 2258, 'stageId': 10, 'billStageId': 2362, 'billId': 454, 'date': '2009-04-21T00:00:00'}]",8.0
454,2366.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2259, 'stageId': 1, 'billStageId': 2366, 'billId': 454, 'date': '2009-04-22T00:00:00'}]",9.0
454,2367.0,2.0,22.0,2nd reading,2R,Lords,"[{'id': 2260, 'stageId': 2, 'billStageId': 2367, 'billId': 454, 'date': '2009-05-19T00:00:00'}]",10.0
454,2446.0,27.0,22.0,Committee negatived,CN,Lords,"[{'id': 2371, 'stageId': 27, 'billStageId': 2446, 'billId': 454, 'date': '2009-05-19T00:00:00'}]",11.0
454,2447.0,5.0,22.0,3rd reading,3R,Lords,"[{'id': 2372, 'stageId': 5, 'billStageId': 2447, 'billId': 454, 'date': '2009-05-20T00:00:00'}]",12.0
454,2505.0,11.0,22.0,Royal Assent,RA,Unassigned,"[{'id': 2370, 'stageId': 11, 'billStageId': 2505, 'billId': 454, 'date': '2009-05-21T00:00:00'}]",13.0
455,2269.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2179, 'stageId': 6, 'billStageId': 2269, 'billId': 455, 'date': '2009-03-09T00:00:00'}]",1.0
455,2270.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2180, 'stageId': 7, 'billStageId': 2270, 'billId': 455, 'date': '2009-03-10T00:00:00'}]",2.0
455,2271.0,10.0,22.0,3rd reading,3R,Commons,"[{'id': 2181, 'stageId': 10, 'billStageId': 2271, 'billId': 455, 'date': '2009-03-10T00:00:00'}]",3.0
455,2273.0,1.0,22.0,1st reading,1R,Lords,"[{'id': 2182, 'stageId': 1, 'billStageId': 2273, 'billId': 455, 'date': '2009-03-11T00:00:00'}]",4.0
455,2274.0,2.0,22.0,2nd reading,2R,Lords,"[{'id': 2183, 'stageId': 2, 'billStageId': 2274, 'billId': 455, 'date': '2009-03-12T00:00:00'}]",5.0
455,2275.0,27.0,22.0,Committee negatived,CN,Lords,"[{'id': 2184, 'stageId': 27, 'billStageId': 2275, 'billId': 455, 'date': '2009-03-12T00:00:00'}]",6.0
455,2277.0,5.0,22.0,3rd reading,3R,Lords,"[{'id': 2185, 'stageId': 5, 'billStageId': 2277, 'billId': 455, 'date': '2009-03-12T00:00:00'}]",7.0
455,2294.0,11.0,22.0,Royal Assent,RA,Unassigned,"[{'id': 2178, 'stageId': 11, 'billStageId': 2294, 'billId': 455, 'date': '2009-03-12T00:00:00'}]",8.0
456,2282.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2186, 'stageId': 6, 'billStageId': 2282, 'billId': 456, 'date': '2009-03-10T00:00:00'}]",1.0
456,13328.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
457,2290.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2187, 'stageId': 6, 'billStageId': 2290, 'billId': 457, 'date': '2009-03-11T00:00:00'}]",1.0
457,13329.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
458,2305.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2188, 'stageId': 6, 'billStageId': 2305, 'billId': 458, 'date': '2009-03-17T00:00:00'}]",1.0
458,13330.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
459,2307.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2189, 'stageId': 6, 'billStageId': 2307, 'billId': 459, 'date': '2009-03-17T00:00:00'}]",1.0
459,13331.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
460,2314.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2263, 'stageId': 6, 'billStageId': 2314, 'billId': 460, 'date': '2009-03-18T00:00:00'}]",1.0
460,13332.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
461,2320.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2264, 'stageId': 6, 'billStageId': 2320, 'billId': 461, 'date': '2009-03-23T00:00:00'}]",1.0
461,13333.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
462,2326.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2265, 'stageId': 6, 'billStageId': 2326, 'billId': 462, 'date': '2009-03-24T00:00:00'}]",1.0
462,13334.0,7.0,22.0,2nd reading,2R,Commons,[],2.0
463,2369.0,6.0,22.0,1st reading,1R,Commons,"[{'id': 2268, 'stageId': 6, 'billStageId': 2369, 'billId': 463, 'date': '2009-04-28T00:00:00'}]",1.0
463,2370.0,7.0,22.0,2nd reading,2R,Commons,"[{'id': 2269, 'stageId': 7, 'billStageId': 2370, 'billId': 463, 'date': '2009-05-06T00:00:00'}]",2.0
463,2392.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2266, 'stageId': 8, 'billStageId': 2392, 'billId': 463, 'date': '2009-05-12T00:00:00'}, {'id': 2267, 'stageId': 8, 'billStageId': 2392, 'billId': 463, 'date': '2009-05-13T00:00:00'}]",3.0
463,2422.0,8.0,22.0,Committee stage,CS,Commons,"[{'id': 2270, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-05-19T00:00:00'}, {'id': 2271, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-05-21T00:00:00'}, {'id': 2373, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-06-02T00:00:00'}, {'id': 2374, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-06-09T00:00:00'}, {'id': 2375, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-06-11T00:00:00'}, {'id': 2376, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-06-16T00:00:00'}, {'id': 2377, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-06-18T00:00:00'}, {'id': 2457, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-06-23T00:00:00'}, {'id': 2458, 'stageId': 8, 'billStageId': 2422, 'billId': 463, 'date': '2009-06-25T00:00:00'}]",4.0
